OID_,TARGET_FID,StationCode,SampleDate,CollectionDepth,FIRST_TargetLatitude,FIRST_TargetLongitude,FIRST_StationName,FIRST_CollectionMethodName,HUC10,HUC12,RASTERVALU
1777,3069,544SAC005,8/22/2019 0:00:00,0.000000000000000,38.104382000000001,-121.567497299999999,Mokelumne River at Willow Berm Marina,Field Method,1804001211.000000000000000,180400121106.000000000000000,1
1778,3,544LSAC07,1/6/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1779,4,544LSAC09,1/6/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1780,5,544DAWRXX,1/13/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1781,8,544XTTHWT,1/13/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1782,31,510SAC005,1/25/2010 0:00:00,0.000000000000000,38.243240000000000,-121.513633700000000,Sacramento River at Walnut Grove  ,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
1783,45,544LSAC07,1/27/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1784,46,544LSAC09,1/27/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1785,56,544DAWRXX,2/9/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1786,59,544XTTHWT,2/9/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1787,68,544LSAC07,2/10/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1788,69,544LSAC09,2/10/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1789,90,510SAC005,2/22/2010 0:00:00,0.000000000000000,38.243240000000000,-121.513633700000000,Sacramento River at Walnut Grove  ,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
1790,102,544LSAC07,2/23/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1791,103,544LSAC09,2/23/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1792,112,544LSAC07,3/3/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1793,113,544LSAC09,3/3/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1794,119,544LSAC07,3/10/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1795,120,544LSAC09,3/10/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1796,131,544DAWRXX,3/16/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1797,132,544DAWRXX,3/16/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Sediment_Grab,1804001211.000000000000000,180400121103.000000000000000,0
1798,133,544LSAC07,3/16/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1799,134,544LSAC09,3/16/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1800,138,544XTTHWT,3/16/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1801,139,544XTTHWT,3/16/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Sediment_Grab,1804001211.000000000000000,180400121105.000000000000000,0
1802,151,544LSAC07,3/24/2010 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1803,152,544LSAC09,3/24/2010 0:00:00,0.000000000000000,38.228298000000002,-121.490127599999994,New Hope Tract Drain,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1804,158,544DAWRXX,4/13/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1805,162,544XTTHWT,4/13/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1806,219,544DAWRXX,5/11/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1807,224,544XTTHWT,5/11/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1808,268,544DAWRXX,6/8/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1809,272,544XTTHWT,6/8/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1810,310,544DAWRXX,7/13/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1811,315,544XTTHWT,7/13/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1812,333,544DAWRXX,8/10/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1813,335,544SAC002,8/10/2010 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1814,339,544XTTHWT,8/10/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1815,355,544SAC002,9/1/2010 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Sediment_Grab,1804001211.000000000000000,180400121103.000000000000000,5
1816,360,544DAWRXX,9/7/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1817,361,544DAWRXX,9/7/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Sediment_Grab,1804001211.000000000000000,180400121103.000000000000000,0
1818,368,544XTTHWT,9/7/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1819,369,544XTTHWT,9/7/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Sediment_Grab,1804001211.000000000000000,180400121105.000000000000000,0
1820,379,544SAC002,9/21/2010 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1821,385,544DAWRXX,10/12/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1822,388,544XTTHWT,10/12/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1823,409,544DAWRXX,11/9/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1824,411,544SAC002,11/9/2010 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1825,413,544XTTHWT,11/9/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1826,423,544DAWRXX,12/7/2010 0:00:00,0.000000000000000,38.152560999999999,-121.500953699999997,Drain @ Woodbridge Rd,Field Method,1804001211.000000000000000,180400121103.000000000000000,0
1827,426,544XTTHWT,12/7/2010 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1828,432,544XTTHWT,1/11/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1829,445,544SAC002,2/8/2011 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1830,450,544XTTHWT,2/8/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1831,478,544XTTHWT,3/8/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1832,533,544XTTHWT,4/12/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1833,619,544SAC002,5/12/2011 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1834,671,544XTTHWT,5/24/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1835,748,544XTTHWT,6/28/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1836,777,544XTTHWT,7/26/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1837,778,544SHKWxx,7/28/2011 0:00:00,0.000000000000000,38.105209000000002,-121.419036899999995,Shin Kee Wetlands,Field Method,1804001211.000000000000000,180400121104.000000000000000,3
1838,779,544WSLAxx,7/28/2011 0:00:00,0.000000000000000,38.087349000000003,-121.401382400000003,White Slough,Field Method,1804000309.000000000000000,180400030902.000000000000000,2
1839,780,544XTTHWT,7/28/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1840,781,544SHKWxx,7/29/2011 0:00:00,0.000000000000000,38.105209000000002,-121.419036899999995,Shin Kee Wetlands,Field Method,1804001211.000000000000000,180400121104.000000000000000,3
1841,782,544WSLAxx,7/29/2011 0:00:00,0.000000000000000,38.087349000000003,-121.401382400000003,White Slough,Field Method,1804000309.000000000000000,180400030902.000000000000000,2
1842,788,544SAC002,8/9/2011 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1843,811,544SAC002,8/19/2011 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Sediment_Grab,1804001211.000000000000000,180400121103.000000000000000,5
1844,818,544XTTHWT,8/23/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1845,847,544XTTHWT,9/20/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1846,864,544XTTHWT,10/6/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1847,875,544XTTHWT,10/14/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1848,876,544XTTHWT,10/14/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Sediment_Grab,1804001211.000000000000000,180400121105.000000000000000,0
1849,900,544SAC002,11/8/2011 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1850,903,544XTTHWT,11/15/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1851,915,544XTTHWT,12/13/2011 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1852,924,544XTTHWT,1/17/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1853,938,544SAC002,2/7/2012 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1854,944,544XTTHWT,2/14/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1855,979,544XTTHWT,3/15/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1856,980,544XTTHWT,3/15/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Sediment_Grab,1804001211.000000000000000,180400121105.000000000000000,0
1857,1037,544XTTHWT,4/12/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1858,1116,544SAC002,5/8/2012 0:00:00,0.000000000000000,38.236111000000001,-121.418891900000006,Mokelumne River at New Hope Road,Field Method,1804001211.000000000000000,180400121103.000000000000000,5
1859,1151,544XTTHWT,5/16/2012 0:00:00,0.000000000000000,38.115582000000003,-121.493797299999997,Terminous Tract Drain @ Hwy 12,Field Method,1804001211.000000000000000,180400121105.000000000000000,0
1860,1173,544EMPWxx,5/24/2012 0:00:00,0.000000000000000,38.065060000000003,-121.487052899999995,Empire Tract,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
1861,1174,544LSAC07,5/24/2012 0:00:00,0.000000000000000,38.059860000000000,-121.499336200000002,Empire Tract Drain,Field Method,1804000309.000000000000000,180400030903.000000000000000,0
